isbn,title,bookscan_maincat,bookscan_subcat,bic_code,bic_tag,assessment,tags_to_add
9781421585642,One Punch Man - 1 One-Punch Man,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781591167242,Kikis Delivery Service Film Comic - 1,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781421538167,Pokemon Adventures - 1 - Diamond And Pearl Platinum,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781529342369,Time for Mercy - 3 Jake Brigance,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780143776413,How To Take A Breath - Reduce Stress And Improve Performance By Breathing Well,Well Being,Health,VFJS,Psychology,ADD_SECONDARY,Psychology
9781509874606,Daylight - 3 Atlee Pine,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781784978778,Philip And Alexander -  Kings and Conquerors,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780241396735,Architecture - From Prehistory to Climate Emergency,The Arts,Art,AMX,Architecture,ADD_SECONDARY,Architecture
9781529368048,Sooley,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780241514900,Architecture - A Visual History,The Arts,Art,AMX,Architecture,ADD_SECONDARY,Architecture
9780711256040,Look At This If You Love Great Photography,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9780241348970,Hurt,Sport,General Sport And Fitness,BGSA,Biography,ADD_SECONDARY,Biography
9781788840880,Photographers On The Art of Photography,The Arts,Art,AJC,Photography,ADD_SECONDARY,Photography
9784805316573,I Am A Cat - The Manga Edition The tale of a cat with no name but great wisdom!,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781913183196,Chasing The Light - How I Fought My Way into Hollywood,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9780008359386,Problem from Hell -  America and the Age of Genocide,History And Politics,History,JPSL,Politics,ADD_SECONDARY,Politics
9780008374983,Magpie,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780712353991,Cornish Horrors -Tales From The Lands End,Fiction,Science Fiction and Fantasy,FK,Horror,ADD_SECONDARY,Horror
9781509886043,Dream Horse - The Incredible True Story of Dream Alliance - the Allotment Horse who Became a Champion,Sport,General Sport And Fitness,BGSA,Biography,ADD_SECONDARY,Biography
9780141991177,Tyranny of Merit - What's Become of the Common Good?,History And Politics,History,JPHV,Politics,ADD_SECONDARY,Politics
9780141985060,Black Spartacus - The Epic Life of Toussaint Louverture,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780007578863,Planting the World - Joseph Banks and his Collectors: An Adventurous History of Botany,History And Politics,History,BGT,Biography,ADD_SECONDARY,Biography
9781405942676,Prodigal Son - 6 Orphan X,Fiction,Crime Fiction,FHD,Thriller,ADD_SECONDARY,Thriller
9781922585011,Winter In Sokcho,Fiction,General Fiction,FYT,Translated Fiction,RECLASSIFY,Translated Fiction
9781984825902,How to Write a Letter -  Find the Words for Every Occasion,Reference,General,WF,Fashion,RECLASSIFY,Fashion
9781761065033,Girl In The Mirror,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781788704830,Traitor King - Scandalous Exile Of The Duke And Duchess Of Windsor,History And Politics,History,BGR,Biography,ADD_SECONDARY,Biography
9781783352067,"Shadow State -  Murder, Mayhem and Russia's Remaking of the West",History And Politics,History,JPSH,Politics,ADD_SECONDARY,Politics
9781569319000,Naruto - 1,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781591161783,Naruto - 2,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781591161875,Naruto - 3,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781591163589,Naruto - 4,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781786499783,Why The Germans Do It Better - Notes From A Grown-Up Country,History And Politics,History,JPB,Politics,ADD_SECONDARY,Politics
9781591163596,Naruto - 5,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9781591167396,Naruto - 6,Fiction,Graphic Novels,FXA,Manga,ADD_SECONDARY,Manga
9780140567533,Waterhole,,,YBCS,Childrens Picture Books,RECLASSIFY,Childrens Picture Books
9781864708998,For The Love Of Pets - Contemporary Architecture And Design For Animals,The Arts,Design,AMR,Architecture,ADD_SECONDARY,Architecture
9781786079510,Grey Men,History And Politics,History,JPSH,Politics,ADD_SECONDARY,Politics
9781409157762,Maradona - The Boy The Rebel The God,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9781922330512,Shape Of Sound,Well Being,Health,VFJD,Psychology,ADD_SECONDARY,Psychology
9780349135380,Free Speech And Why It Matters,History And Politics,History,JPVH2,Politics,ADD_SECONDARY,Politics
9780857080783,Prince -The Original Classic,History And Politics,History,JPA,Politics,ADD_SECONDARY,Politics
9781529037401,Imposter,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9781982170462,Changes - An Oral History of Tupac Shakur,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781760899967,Living Sea of Waking Dreams,Fiction,General Fiction,DSK,Classics,RECLASSIFY,Classics
9780241979693,Hitler And Stalin - The Tyrants and the Second World War,History And Politics,History,BGH,Biography,ADD_SECONDARY,Biography
9780140449815,Poems - Pengiuin Black Classics,Fiction,Classics,DCF,Poetry,ADD_SECONDARY,Poetry
9781851245666,Cornucopia Of Fruit And Vegetables - Illustrations from an eighteenth-century botanical treasury,,,AGNB,Art,RECLASSIFY,Art
9780500343609,Neri And Hu Design And Research Office - Thresholds - Space Time And Practice,The Arts,Design,AMB,Architecture,ADD_SECONDARY,Architecture
9780500343609,Neri And Hu Design And Research Office - Thresholds - Space Time And Practice,The Arts,Art,AMB,Architecture,ADD_SECONDARY,Architecture
9783037682661,Surrounded By Wood - Contemporary Living Styles,The Arts,Art,AMC,Architecture,ADD_SECONDARY,Architecture
9783037682661,Surrounded By Wood - Contemporary Living Styles,The Arts,Design,AMC,Architecture,ADD_SECONDARY,Architecture
9788857243269,Macullo Architects,The Arts,Design,AMB,Architecture,ADD_SECONDARY,Architecture
9788857243269,Macullo Architects,The Arts,Art,AMB,Architecture,ADD_SECONDARY,Architecture
9781419752087,Glamour - 30 Years Of Women Who Have Reshaped The World,The Arts,Art,AJCP,Photography,ADD_SECONDARY,Photography
9781786278890,Cut And Dry - The Modern Guide To Dried Flowers From Growing To Styling,,,WFW,Craft,RECLASSIFY,Craft
9781786279040,Take Your Selfie Seriously - The Advanced Selfie And Self-Portrait Handbook,The Arts,Art,AJCP,Photography,ADD_SECONDARY,Photography
9780500545423,Henri Cartier Bresson - Paris Revisited,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9781786278838,Albert Watson - Creating Photographs,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9783037682685,Ecological Buildings - New Strategies For Sustainable Architecture,The Arts,Art,AMD,Architecture,ADD_SECONDARY,Architecture
9783037682685,Ecological Buildings - New Strategies For Sustainable Architecture,The Arts,Design,AMD,Architecture,ADD_SECONDARY,Architecture
9781419750267,Gray Malin - The Essential Collection,The Arts,Art,AJB,Photography,ADD_SECONDARY,Photography
9780770433093,Bryan Peterson Photography - A Master Class in Creating Outstanding Images,The Arts,Art,AJG,Photography,ADD_SECONDARY,Photography
9780552571906,Lamplighter - 2 Monster Blood Tattoo,Fiction,General Fiction,YFH,Childrens Fiction,RECLASSIFY,Childrens Fiction
9780847831302,Flower Sense - The Art of Decorating with Flowers,,,WFW,Craft,RECLASSIFY,Craft
9780575099630,Eldritch Tales - A Miscellany of the Macabre,Fiction,Classics,FK,Horror,ADD_SECONDARY,Horror
9783836588454,Living in Mexico,The Arts,Art,AM,Architecture,ADD_SECONDARY,Architecture
9783836588430,Living in Japan,The Arts,Art,AMK,Architecture,ADD_SECONDARY,Architecture
9781760793685,Kids Garden Adventure Kit,,,YNPG,Childrens Non Fiction,RECLASSIFY,Childrens Non Fiction
9781788793841,Flower Hunter - Seasonal Flowers Inspired By Nature And Gathered From The Garden,,,WFW,Craft,RECLASSIFY,Craft
9781579659905,Cabin Tripping - Where to Go to Get Away from It All,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9781761065422,Reversal,Fiction,General Fiction,FF,Crime Fiction,RECLASSIFY,Crime Fiction
9781838851972,Sunset Song,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781781258606,Richer Wiser Happier - How The Worlds Greatest Investors Win In Markets And Life,Sciences,Business,KFFM,Economics,ADD_SECONDARY,Economics
9781788166799,Why We're Polarized,History And Politics,History,JPL,Politics,ADD_SECONDARY,Politics
9781444723502,Dark Tower - 7 The Dark Tower,Fiction,General Fiction,FM,Science Fiction and Fantasy,RECLASSIFY,Science Fiction and Fantasy
9781444723496,Song Of Susannah - 6 The Dark Tower,Fiction,General Fiction,FM,Science Fiction and Fantasy,RECLASSIFY,Science Fiction and Fantasy
9781444723465,Waste Lands - 3 The Dark Tower,Fiction,General Fiction,FM,Science Fiction and Fantasy,RECLASSIFY,Science Fiction and Fantasy
9781444723489,Wolves Of The Calla - 5 The Dark Tower,Fiction,General Fiction,FM,Science Fiction and Fantasy,RECLASSIFY,Science Fiction and Fantasy
9781781258095,More - The 10000 Year Rise of the World Economy,Sciences,Business,KCZ,Economics,ADD_SECONDARY,Economics
9781847925299,Stars and Spies - Intelligence Operations and the Entertainment Industry,History And Politics,History,JPSH,Politics,ADD_SECONDARY,Politics
9780241519332,Lyrics - 1956 to the Present,The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9780008309459,Collins English Paperback Thesaurus,Reference,Thesaurus,CBF,Languages,ADD_SECONDARY,Languages
9780008309442,Collins English Essential Thesaurus,Reference,Thesaurus,CBF,Languages,ADD_SECONDARY,Languages
9780008309411,Collins English Dictionary and Thesaurus Essential,Reference,Thesaurus,CBD,Languages,ADD_SECONDARY,Languages
9780008309411,Collins English Dictionary and Thesaurus Essential,Reference,Dictionaries,CBD,Languages,ADD_SECONDARY,Languages
9780552177894,My Life in Dire Straits -  The Inside Story of One of the Biggest Bands in Rock History,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9781529047974,Passing,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9780008293468,This Naked Mind,Well Being,Health,VFJK,Psychology,ADD_SECONDARY,Psychology
9781529061741,Mercy - 4 Atlee Pine,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780008503949,Bat Ball and Field - The Elements of Cricket,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9781529085440,Fell,Fiction,Crime Fiction,FH,Thriller,ADD_SECONDARY,Thriller
9780648488828,Hey Awesome - A Book About Anxiety Courage And Being Already Awesome,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781405292849,Mr Men Go To The Dentist,Well Being,Childrens Well Being,YBCH,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9780655213437,I Dont Want to be a Big Brother!,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9780655213444,I Dont Want to be a Big Sister,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781869714604,Rainbow in My Heart,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9780241439609,First Emotions - I Feel Angry,Well Being,Childrens Well Being,YBCB,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9780241439579,First Emotions - I Feel Happy,Well Being,Childrens Well Being,YBCB,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9780996099936,Have You Filled A Bucket Today - A Guide to Daily Happiness for Kids,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781474624183,"Set the Night on Fire - Living, Dying and Playing Guitar with the Doors",The Arts,Music And Performing Arts,BM,Biography,ADD_SECONDARY,Biography
9781408892152,Rubys Worry - A Big Bright Feelings Book,Well Being,Childrens Well Being,YBCS,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781529042177,My Amy -  Memories of Amy Winehouse From Her Best Friend,The Arts,Music And Performing Arts,BGFA,Biography,ADD_SECONDARY,Biography
9781526648174,Song Of Achilles - Anniversary Edition,Featured,,FA,General Fiction,RECLASSIFY,General Fiction
9781787333765,Sapiens Graphic Novel - Volume 2,Featured,,FXZ,Graphic Novels,RECLASSIFY,Graphic Novels
9781786332530,Lincoln Highway,Featured,,FA,General Fiction,RECLASSIFY,General Fiction
9780008478650,Cloud Cuckoo Land,Featured,,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9781785043772,Atlas Of The Heart - Mapping Meaningful Connection And The Language Of Human Experience,Featured,,KJMB,Business,RECLASSIFY,Business
9781760986483,Happiest Man on Earth - Illustrated Edition,Featured,,BGHA,Biography,RECLASSIFY,Biography
9780008308902,Crossroads - 1 A Key to All Mythologies,Featured,,FA,General Fiction,RECLASSIFY,General Fiction
9780008194932,Freckles,Featured,,FA,General Fiction,RECLASSIFY,General Fiction
9781529073317,Riccardino - 28 Inspector Montalbano,Featured,,FF,Crime Fiction,RECLASSIFY,Crime Fiction
9781760786236,143 Storey Treehouse,Featured,,YFC,Childrens Fiction,RECLASSIFY,Childrens Fiction
9781761065262,Storm Within - Cameron Smith,Sport,General Sport And Fitness,BM,Biography,ADD_SECONDARY,Biography
9781839763656,Spoils Of War -  Power Profit and the American War Machine,History And Politics,History,JPSL,Politics,ADD_SECONDARY,Politics
9781460759653,Boy On Fire - The Young Nick Cave,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781984879776,Reign Of Terror - How The 911 Era Destabilized America And Produced Trump,History And Politics,History,JPQ,Politics,ADD_SECONDARY,Politics
9781529342079,Master - Brilliant Career Of Roger Federer,Sport,General Sport And Fitness,BGS,Biography,ADD_SECONDARY,Biography
9781775506324,Butcherbird,Fiction,General Fiction,FH,Thriller,RECLASSIFY,Thriller
9780473587680,Flowers For Friends - Casual Seasonal Arranging For Gardeners,,,WFW,Craft,RECLASSIFY,Craft
9781788167826,Confronting Leviathan - A History Of Ideas,History And Politics,History,JPA,Politics,ADD_SECONDARY,Politics
9780241320945,Desolations Of Devils Acre - 6 Miss Peregrines Peculiar Children,Fiction,General Fiction,YFC,Childrens Fiction,RECLASSIFY,Childrens Fiction
9780141991429,Fifth Risk - Undoing Democracy,History And Politics,History,JPA,Politics,ADD_SECONDARY,Politics
9781913159276,Wild World -  Photographing Iconic Wildlife,The Arts,Art,AJG,Photography,ADD_SECONDARY,Photography
9781529105476,Inges War - A Story Of Family Secrets And Survival Under Hitler,Fiction,General Fiction,BM,Biography,RECLASSIFY,Biography
9781760879860,Truth About China - Propaganda Patriotism And The Search For Answers,History And Politics,History,BM,Biography,ADD_SECONDARY,Biography
9780785839170,My Grandfathers Life,Reference,General,WQY,Biography,RECLASSIFY,Biography
9780785839101,My Fathers Life,Reference,General,WQY,Biography,RECLASSIFY,Biography
9780785839095,My Grandmothers Life,Reference,General,WQY,Biography,RECLASSIFY,Biography
9780785839262,Create A Story - A Prompt Journal to Help You Write a Story - Volume 19,Reference,General,CBV,Languages,RECLASSIFY,Languages
9780785839163,Create A Poem - Writing Prompts for Poets,Reference,General,DC,Poetry,RECLASSIFY,Poetry
9780785839064,301 Writing Ideas - Creative Prompts to Inspire Prose,Reference,General,CBV,Languages,RECLASSIFY,Languages
9781577152279,Everyday Grammar Made Easy - A Quick Review of What You Forgot You Knew - Volume 1,Reference,General,CBG,Languages,RECLASSIFY,Languages
9781784877439,Gigi,Fiction,General Fiction,FC,Classics,RECLASSIFY,Classics
9781784877453,I Capture the Castle,Fiction,General Fiction,YFA,Childrens Fiction,RECLASSIFY,Childrens Fiction
9781474611503,Wild Thing - The Short Spellbinding Life of Jimi Hendrix,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9780394826813,Richard Scarry's Please and Thank You Book,Well Being,Childrens Well Being,YBC,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781684121335,H P Lovecraft Cthulhu Mythos Tales,Fiction,Classics,FK,Horror,ADD_SECONDARY,Horror
9781626869721,Classic Horror Tales,Fiction,Classics,FK,Horror,ADD_SECONDARY,Horror
9780140455571,Stung With Love - Poems and Fragments of Sappho - Penguin Black Classics,Fiction,Classics,DCF,Poetry,ADD_SECONDARY,Poetry
9781984859501,There and Back - Photographs from the Edge,The Arts,Art,AJ,Photography,ADD_SECONDARY,Photography
9781982107833,Last Garden in England,Fiction,General Fiction,FFH,Crime Fiction,RECLASSIFY,Crime Fiction
9780141995106,Free - Coming of Age at the End of History,History And Politics,History,BM,Biography,ADD_SECONDARY,Biography
9780935112962,Beatles - Get Back,The Arts,Music And Performing Arts,BGF,Biography,ADD_SECONDARY,Biography
9781922458315,Serendipity - Ten Romantic Tropes Transformed,Fiction,General Fiction,YFM,"Childrens Fiction, Romance",RECLASSIFY,"Childrens Fiction, Romance"
9781398511736,North Water,Fiction,General Fiction,FV,Historical Fiction,RECLASSIFY,Historical Fiction
9780241470152,Peter Rabbit Tales Starting School,Well Being,Childrens Well Being,YBCH,Childrens Picture Books,ADD_SECONDARY,Childrens Picture Books
9781782217435,Trace - The Embroidered Art Of Michele Carragher,The Arts,Art,WFBC,Craft,ADD_SECONDARY,Craft
9780764362002,Framing Floral Techniques,,,WFW,Craft,RECLASSIFY,Craft
